,thumb1,index1,middle1,pinky1,accelX1,accelY1,accelZ1,gForceX1,gForceY1,gForceZ1,gyroX1,gyroY1,gyroZ1,gesture
512,2411,2250,2387,2480,10.15,-0.31,0.28,0.28,-0.31,10.15,-0.03,-0.05,-0.02,Nice!
513,2462,2256,2390,2512,10.16,-0.31,0.36,0.36,-0.31,10.16,-0.04,-0.03,-0.02,Nice!
514,2466,2254,2416,2538,10.15,-0.18,0.47,0.47,-0.18,10.15,-0.03,-0.04,-0.02,Nice!
515,2429,2246,2379,2480,10.15,-0.27,0.58,0.58,-0.27,10.15,-0.03,-0.05,-0.02,Nice!
516,2477,2266,2374,2503,10.13,-0.21,0.41,0.41,-0.21,10.13,-0.04,-0.04,-0.03,Nice!
517,2474,2255,2400,2494,10.14,-0.31,0.62,0.62,-0.31,10.14,-0.03,-0.02,-0.02,Nice!
518,2479,2237,2375,2467,10.18,-0.28,0.49,0.49,-0.28,10.18,-0.04,-0.02,-0.02,Nice!
519,2423,2270,2381,2505,10.08,-0.34,0.94,0.94,-0.34,10.08,-0.02,-0.01,-0.04,Nice!
520,2443,2225,2393,2456,10.14,-0.2,0.95,0.95,-0.2,10.14,-0.04,-0.02,-0.03,Nice!
521,2465,2236,2383,2510,10.19,-0.18,0.88,0.88,-0.18,10.19,-0.05,-0.05,-0.03,Nice!
522,2442,2241,2384,2493,10.12,-0.09,0.92,0.92,-0.09,10.12,-0.03,-0.05,-0.02,Nice!
523,2371,2260,2406,2497,10.24,-0.23,0.89,0.89,-0.23,10.24,-0.04,-0.05,-0.02,Nice!
524,2435,2234,2386,2491,10.14,-0.11,0.93,0.93,-0.11,10.14,-0.03,-0.05,-0.02,Nice!
525,2469,2254,2407,2511,10.25,-0.27,0.85,0.85,-0.27,10.25,-0.03,-0.02,-0.03,Nice!
526,2458,2235,2394,2454,10.2,-0.12,0.92,0.92,-0.12,10.2,-0.03,-0.04,-0.02,Nice!
527,2444,2207,2390,2495,10.23,-0.17,0.82,0.82,-0.17,10.23,-0.04,-0.07,-0.02,Nice!
528,2446,0,2394,2467,10.17,0.01,0.72,0.72,0.01,10.17,-0.05,-0.07,-0.01,Nice!
529,2452,2254,2384,2510,10.16,-0.09,0.68,0.68,-0.09,10.16,-0.03,-0.04,-0.02,Nice!
530,2416,2090,2409,2480,10.13,-0.04,0.86,0.86,-0.04,10.13,-0.03,-0.03,-0.03,Nice!
531,2436,2240,2366,2517,10.1,-0.05,0.83,0.83,-0.05,10.1,-0.04,-0.04,-0.02,Nice!
532,2443,2251,2405,2496,10.16,-0.02,0.81,0.81,-0.02,10.16,-0.04,-0.04,-0.03,Nice!
533,2489,2227,2375,2498,10.1,-0.07,0.9,0.9,-0.07,10.1,-0.03,-0.04,-0.02,Nice!
534,2479,2240,2384,2494,10.14,-0.08,0.89,0.89,-0.08,10.14,-0.03,-0.04,-0.02,Nice!
535,2481,2242,2399,2501,10.15,-0.16,0.81,0.81,-0.16,10.15,-0.04,-0.03,-0.03,Nice!
536,2441,2235,2378,2463,10.18,-0.06,0.8,0.8,-0.06,10.18,-0.02,-0.03,-0.01,Nice!
537,2465,2242,2377,2505,10.11,-0.22,0.97,0.97,-0.22,10.11,-0.04,-0.07,0,Nice!
538,2474,1382,2384,2497,10.22,-0.06,0.77,0.77,-0.06,10.22,-0.03,-0.06,0,Nice!
539,2414,0,2391,2483,10.22,0.03,0.74,0.74,0.03,10.22,-0.04,-0.04,-0.04,Nice!
540,2490,1506,2383,2503,10.21,-0.07,0.48,0.48,-0.07,10.21,-0.05,-0.05,-0.03,Nice!
541,2469,1514,2395,2512,10.2,-0.23,0.3,0.3,-0.23,10.2,-0.05,-0.08,-0.03,Nice!
542,2437,1518,2381,2496,10.16,-0.06,0.69,0.69,-0.06,10.16,-0.03,-0.02,-0.03,Nice!
543,2437,2160,2379,2471,10.16,0.03,0.7,0.7,0.03,10.16,-0.03,-0.05,-0.03,Nice!
544,2455,0,2409,2490,10.22,-0.1,0.55,0.55,-0.1,10.22,-0.04,-0.03,-0.02,Nice!
545,2441,0,2362,2510,10.15,-0.04,0.65,0.65,-0.04,10.15,-0.02,-0.03,-0.02,Nice!
546,2461,0,2365,2527,10.12,-0.16,0.76,0.76,-0.16,10.12,-0.04,-0.06,-0.03,Nice!
547,2448,0,2386,2536,10.18,-0.04,0.62,0.62,-0.04,10.18,-0.03,-0.04,-0.02,Nice!
548,2461,0,2384,2487,10.13,-0.11,0.67,0.67,-0.11,10.13,-0.03,-0.03,-0.03,Nice!
549,2436,2238,2368,2483,10.12,-0.03,0.9,0.9,-0.03,10.12,-0.04,-0.05,-0.02,Nice!
550,2517,2226,2391,2503,10.07,0.04,0.71,0.71,0.04,10.07,-0.04,-0.06,-0.04,Nice!
551,2483,2251,2372,2494,10.12,0.06,0.74,0.74,0.06,10.12,-0.03,-0.04,-0.02,Nice!
552,2448,2231,2391,2496,10.18,0.04,0.8,0.8,0.04,10.18,-0.03,-0.03,-0.02,Nice!
553,2478,2237,2387,2471,10.19,0.03,0.77,0.77,0.03,10.19,-0.04,-0.03,-0.02,Nice!
554,2473,2231,2377,2479,10.13,0.04,0.87,0.87,0.04,10.13,-0.04,-0.05,-0.02,Nice!
555,2463,2199,2405,2525,10.2,0.01,0.84,0.84,0.01,10.2,-0.03,-0.06,-0.01,Nice!
556,2448,2240,2403,2469,10.17,0.06,0.72,0.72,0.06,10.17,-0.03,-0.04,-0.02,Nice!
557,2453,2263,2415,2486,10.22,-0.09,0.81,0.81,-0.09,10.22,-0.04,-0.04,-0.01,Nice!
558,2431,2284,2370,2483,10.15,0.02,0.85,0.85,0.02,10.15,-0.03,-0.04,-0.02,Nice!
559,2479,2235,2409,2499,10.11,0.04,0.89,0.89,0.04,10.11,-0.03,-0.05,-0.02,Nice!
560,2432,2249,2395,2509,10.2,0.03,0.94,0.94,0.03,10.2,-0.03,-0.05,-0.01,Nice!
561,2441,2256,2384,2512,10.17,0,0.95,0.95,0,10.17,-0.03,-0.03,-0.03,Nice!
562,2428,2252,2382,2517,10.16,-0.03,0.81,0.81,-0.03,10.16,-0.03,-0.03,-0.03,Nice!
563,2451,2214,2415,2502,10.19,-0.07,0.97,0.97,-0.07,10.19,-0.04,-0.04,-0.02,Nice!
564,2458,2233,2387,2509,10.1,0.12,1.04,1.04,0.12,10.1,-0.02,-0.05,-0.03,Nice!
565,2439,2253,2416,2494,10.14,0.02,0.79,0.79,0.02,10.14,-0.03,-0.05,-0.01,Nice!
566,2450,2240,2379,2480,10.08,0.03,1.04,1.04,0.03,10.08,-0.04,-0.04,-0.04,Nice!
567,2443,2239,2411,2512,10.18,-0.05,0.87,0.87,-0.05,10.18,-0.04,-0.03,-0.03,Nice!
568,2455,2261,2407,2497,10.17,-0.02,1,1,-0.02,10.17,-0.03,-0.04,-0.03,Nice!
569,2439,2269,2385,2494,10.14,0.07,0.98,0.98,0.07,10.14,-0.03,-0.04,-0.02,Nice!
570,2466,2229,2390,2509,10.13,-0.07,0.89,0.89,-0.07,10.13,-0.03,-0.04,-0.02,Nice!
571,2465,2253,2402,2475,10.12,-0.02,0.82,0.82,-0.02,10.12,-0.04,-0.06,-0.02,Nice!
572,2448,2256,2395,2471,10.18,0.03,0.83,0.83,0.03,10.18,-0.04,-0.04,-0.02,Nice!
573,2429,2246,2369,2503,10.14,0.06,1.03,1.03,0.06,10.14,-0.03,-0.03,-0.03,Nice!
574,2437,2253,2395,2502,10.18,0.01,0.92,0.92,0.01,10.18,-0.04,-0.04,-0.03,Nice!
575,2469,2270,2384,2486,10.18,-0.04,0.95,0.95,-0.04,10.18,-0.03,-0.03,-0.01,Nice!
576,2494,2259,2409,2487,10.12,-0.09,1.02,1.02,-0.09,10.12,-0.04,-0.05,-0.01,Nice!
577,2448,2247,2384,2493,10.13,0.01,1.01,1.01,0.01,10.13,-0.04,-0.04,-0.02,Nice!
578,2406,2221,2378,2505,10.09,-0.17,0.96,0.96,-0.17,10.09,-0.04,-0.05,-0.03,Nice!
579,2443,2251,2393,2495,10.18,-0.1,0.77,0.77,-0.1,10.18,-0.03,-0.09,-0.03,Nice!
580,2453,2192,2374,2485,10.26,-0.34,0.91,0.91,-0.34,10.26,0.2,-0.01,-0.02,Nice!
581,2450,1567,2384,2495,10.15,0.11,1.14,1.14,0.11,10.15,0.31,-0.03,-0.02,Nice!
582,2397,1761,2386,2466,10.18,0.33,1.04,1.04,0.33,10.18,0.61,0.06,-0.09,Nice!
583,2449,0,2384,2512,10.11,0.28,1.01,1.01,0.28,10.11,0.3,-0.07,0.07,Nice!
584,2438,0,2362,2486,10.22,0.1,1.16,1.16,0.1,10.22,0.42,0.07,-0.05,Nice!
585,2432,0,2427,2482,10.12,0.38,1.14,1.14,0.38,10.12,-0.01,-0.03,-0.02,Nice!
586,2439,0,2370,2494,10.18,0.42,1.1,1.1,0.42,10.18,0.15,-0.02,-0.03,Nice!
587,2422,0,2386,2491,10.13,0.14,1.32,1.32,0.14,10.13,0.31,-0.02,-0.03,Nice!
588,2448,0,2395,2495,10.07,0.51,1.23,1.23,0.51,10.07,0.26,-0.02,-0.02,Nice!
589,2459,0,2389,2473,10.09,0.51,1.21,1.21,0.51,10.09,0.34,-0.04,-0.01,Nice!
590,2473,0,2385,2459,10.18,0.47,1.38,1.38,0.47,10.18,0.22,-0.05,-0.01,Nice!
591,2427,0,2388,2502,10.15,0.55,1.28,1.28,0.55,10.15,0.15,0,-0.01,Nice!
592,2465,0,2399,2486,10.1,0.49,1.55,1.55,0.49,10.1,-0.01,-0.04,-0.03,Nice!
593,2454,0,2415,2491,10.09,0.64,1.59,1.59,0.64,10.09,-0.05,-0.04,-0.01,Nice!
594,2451,0,2373,2498,10.07,0.59,1.6,1.6,0.59,10.07,-0.03,-0.05,-0.03,Nice!
595,2443,0,2390,2480,10.09,0.71,1.53,1.53,0.71,10.09,-0.04,-0.04,-0.03,Nice!
596,2432,0,2401,2479,10.13,0.7,1.64,1.64,0.7,10.13,-0.06,-0.05,0,Nice!
597,2457,0,2394,2474,10.03,0.72,1.5,1.5,0.72,10.03,-0.02,-0.03,-0.03,Nice!
598,2446,0,2393,2492,10.14,0.62,1.5,1.5,0.62,10.14,-0.26,-0.08,-0.03,Nice!
599,2464,0,2410,2454,10.12,0.82,1.38,1.38,0.82,10.12,-0.32,-0.09,-0.08,Nice!
600,2464,0,2370,2498,10.08,0.57,1.7,1.7,0.57,10.08,-0.13,-0.04,-0.04,Nice!
601,2451,0,2384,2480,10.11,0.68,1.49,1.49,0.68,10.11,-0.3,-0.05,-0.05,Nice!
602,2479,0,2377,2482,10.09,0.6,1.69,1.69,0.6,10.09,-0.14,-0.04,-0.07,Nice!
603,2470,0,2409,2479,10.13,0.45,1.74,1.74,0.45,10.13,-0.31,-0.06,-0.04,Nice!
604,2469,0,2391,2478,10.09,0.23,1.65,1.65,0.23,10.09,-0.19,-0.04,-0.03,Nice!
605,2446,0,2431,2512,10.04,-0.04,1.69,1.69,-0.04,10.04,-0.23,-0.04,-0.03,Nice!
606,2452,0,2384,2507,10.12,-0.07,1.59,1.59,-0.07,10.12,-0.51,-0.09,-0.07,Nice!
607,2477,0,2363,2505,10.19,-0.17,1.56,1.56,-0.17,10.19,-0.18,-0.02,-0.02,Nice!
608,2483,0,2412,2464,10.16,-0.31,1.49,1.49,-0.31,10.16,-0.24,-0.06,-0.02,Nice!
609,2470,0,2436,2496,10.04,-0.38,1.52,1.52,-0.38,10.04,-0.29,-0.03,-0.04,Nice!
610,2450,0,2406,2488,10.13,-0.52,1.47,1.47,-0.52,10.13,-0.16,-0.03,-0.02,Nice!
611,2437,0,2362,2489,10.1,-0.62,1.41,1.41,-0.62,10.1,-0.26,-0.04,0,Nice!
612,2449,0,2416,2475,10.05,-0.86,1.43,1.43,-0.86,10.05,-0.21,-0.05,-0.02,Nice!
613,2449,0,2388,2491,10.07,-1.01,1.43,1.43,-1.01,10.07,-0.2,-0.01,0.04,Nice!
614,2469,0,2411,2473,10.07,-1.08,1.51,1.51,-1.08,10.07,-0.06,-0.03,-0.01,Nice!
615,2471,0,2402,2495,9.99,-1.03,1.62,1.62,-1.03,9.99,-0.08,0,-0.08,Nice!
616,2433,0,2368,2502,10.04,-0.98,1.64,1.64,-0.98,10.04,-0.09,-0.04,-0.05,Nice!
617,2447,0,2398,2503,10.02,-0.9,1.69,1.69,-0.9,10.02,-0.03,0.01,-0.08,Nice!
618,2474,0,2398,2496,9.99,-0.93,1.71,1.71,-0.93,9.99,-0.03,-0.08,0,Nice!
619,2426,0,2381,2485,10.12,-0.84,1.7,1.7,-0.84,10.12,-0.04,-0.04,-0.04,Nice!
620,2462,0,2368,2488,10.02,-0.85,1.67,1.67,-0.85,10.02,-0.04,-0.03,-0.02,Nice!
621,2493,0,2374,2467,10.08,-1.01,1.77,1.77,-1.01,10.08,-0.08,-0.04,-0.03,Nice!
622,2479,0,2398,2515,10.03,-0.85,1.7,1.7,-0.85,10.03,-0.08,-0.06,-0.04,Nice!
623,2416,0,2370,2469,10.07,-0.83,1.65,1.65,-0.83,10.07,0.02,-0.01,-0.03,Nice!
624,2448,0,2386,2468,10.04,-0.98,1.74,1.74,-0.98,10.04,-0.03,-0.06,-0.06,Nice!
625,2466,0,2384,2473,10.05,-0.82,1.61,1.61,-0.82,10.05,-0.06,-0.07,-0.04,Nice!
626,2483,0,2395,2478,10.09,-0.79,1.58,1.58,-0.79,10.09,0.02,-0.05,-0.04,Nice!
627,2419,0,2435,2471,10.04,-0.23,1.45,1.45,-0.23,10.04,0.1,-0.04,-0.01,Nice!
628,2438,0,2394,2485,10.1,-0.69,1.79,1.79,-0.69,10.1,0.43,0,-0.05,Nice!
629,2463,0,2388,2470,10.07,-0.35,1.61,1.61,-0.35,10.07,0.11,-0.08,-0.01,Nice!
630,2446,0,2391,2500,10.02,0.14,1.7,1.7,0.14,10.02,0.23,-0.04,-0.04,Nice!
631,2452,0,2400,2479,10.12,-0.35,1.62,1.62,-0.35,10.12,0.36,-0.01,-0.02,Nice!
632,2455,0,2391,2486,10.07,-0.13,1.69,1.69,-0.13,10.07,0.16,-0.03,-0.02,Nice!
633,2466,0,2415,2480,10.11,-0.01,1.84,1.84,-0.01,10.11,0.77,-0.01,-0.02,Nice!
634,2471,1677,2393,2501,10.18,-0.05,1.53,1.53,-0.05,10.18,0.05,-0.04,-0.02,Nice!
635,2421,2220,2409,2512,10.15,0.08,1.49,1.49,0.08,10.15,-0.03,-0.03,-0.01,Nice!
636,2416,2198,2367,2453,10.15,-0.06,1.52,1.52,-0.06,10.15,-0.02,-0.07,0.01,Nice!
637,2452,2271,2351,2517,10.07,-0.15,1.48,1.48,-0.15,10.07,-0.02,-0.05,-0.01,Nice!
638,2475,2231,2398,2494,10.15,-0.23,1.52,1.52,-0.23,10.15,-0.1,-0.03,-0.02,Nice!
639,2415,2183,2432,2478,10.04,-0.06,1.21,1.21,-0.06,10.04,-0.59,-0.12,-0.05,Nice!
640,2446,2241,2401,2465,10.15,-0.19,1.32,1.32,-0.19,10.15,-0.23,-0.03,-0.03,Nice!
641,2462,0,2407,2495,10.24,-0.17,0.92,0.92,-0.17,10.24,-0.06,-0.37,-0.08,Nice!
642,2384,0,2408,2503,10.14,-0.19,1.04,1.04,-0.19,10.14,-0.06,0.07,0.01,Nice!
643,2435,0,2413,2480,10.12,-0.26,1.03,1.03,-0.26,10.12,-0.06,-0.01,-0.02,Nice!
644,2448,0,2411,2523,10.1,-0.03,1.11,1.11,-0.03,10.1,-0.21,-0.07,-0.01,Nice!
645,2449,0,2383,2527,10.14,-0.33,1.06,1.06,-0.33,10.14,-0.21,-0.06,0,Nice!
646,2480,0,2390,2491,10.18,-0.39,1.05,1.05,-0.39,10.18,-0.18,-0.04,-0.01,Nice!
647,2454,0,2384,2493,10.12,-0.43,0.98,0.98,-0.43,10.12,-0.06,-0.03,-0.03,Nice!
648,2465,0,2402,2481,10.11,-0.49,1.27,1.27,-0.49,10.11,-0.04,-0.05,0,Nice!
649,2400,0,2393,2459,10.13,-0.62,0.86,0.86,-0.62,10.13,-0.07,-0.08,-0.08,Nice!
650,2477,2245,2387,2485,9.96,-0.15,0.63,0.63,-0.15,9.96,-0.2,0,-0.07,Nice!
651,2449,0,2388,2498,10.08,-0.22,0.73,0.73,-0.22,10.08,-0.06,-0.07,-0.02,Nice!
652,2442,0,2385,2486,10.15,-0.34,0.41,0.41,-0.34,10.15,-0.02,-0.03,-0.04,Nice!
653,2438,0,2384,2512,10.14,-0.23,0.29,0.29,-0.23,10.14,-0.03,-0.03,-0.04,Nice!
654,2438,0,2397,2465,10.16,-0.11,-0.02,-0.02,-0.11,10.16,0.01,-0.12,-0.01,Nice!
655,2503,0,2385,2482,10.12,-0.27,0.09,0.09,-0.27,10.12,0.08,-0.05,-0.02,Nice!
656,2434,0,2383,2495,10.2,-0.15,0.09,0.09,-0.15,10.2,0.09,-0.02,-0.03,Nice!
657,2434,0,2387,2529,10.24,-0.19,0.14,0.14,-0.19,10.24,0.37,-0.05,0.02,Nice!
658,2488,0,2382,2499,10.08,0.05,1.26,1.26,0.05,10.08,0.06,0.12,-0.08,Nice!
659,2441,0,2384,2512,10.11,0.21,1,1,0.21,10.11,-0.1,-0.08,-0.06,Nice!
660,2448,2183,2391,2496,10.39,-0.07,0.44,0.44,-0.07,10.39,-0.11,0.2,-0.04,Nice!
661,2385,2211,2413,2480,10.07,-0.28,1.35,1.35,-0.28,10.07,-0.03,0.03,0.01,Nice!
662,2453,2233,2411,2464,10.19,-0.11,1.28,1.28,-0.11,10.19,-0.03,-0.03,-0.03,Nice!
663,2439,2243,2384,2506,10.06,0.01,1.23,1.23,0.01,10.06,-0.44,-0.11,-0.03,Nice!
664,2462,2226,2417,2482,10.25,-0.36,1.04,1.04,-0.36,10.25,-0.36,-0.07,-0.02,Nice!
665,2421,2225,2382,2496,10.17,-0.24,0.83,0.83,-0.24,10.17,-0.28,-0.06,-0.02,Nice!
666,2426,2236,2379,2483,10.08,-0.01,0.72,0.72,-0.01,10.08,-0.32,-0.07,-0.01,Nice!
667,2432,2239,2375,2499,10.12,-0.37,0.62,0.62,-0.37,10.12,-0.04,-0.04,0,Nice!
668,2458,2257,2386,2475,10.21,-0.4,0.6,0.6,-0.4,10.21,-0.04,-0.04,-0.03,Nice!
669,2443,2224,2368,2519,10.06,-0.35,0.62,0.62,-0.35,10.06,0,-0.04,-0.02,Nice!
670,2448,2230,2363,2493,10.16,-0.38,0.63,0.63,-0.38,10.16,0.09,-0.02,0.01,Nice!
671,2448,0,2401,2480,10.22,-0.5,0.38,0.38,-0.5,10.22,-0.01,-0.02,-0.03,Nice!
672,2461,2255,2411,2496,10.08,-0.52,0.89,0.89,-0.52,10.08,-0.04,0.08,-0.04,Nice!
673,2475,2241,2399,2509,10.09,-0.51,1.03,1.03,-0.51,10.09,-0.03,-0.05,-0.03,Nice!
674,2454,2227,2382,2486,10.07,-0.66,1.27,1.27,-0.66,10.07,-0.1,0.01,-0.04,Nice!
675,2443,2230,2372,2501,10.07,-0.32,0.84,0.84,-0.32,10.07,-0.12,-0.03,-0.03,Nice!
676,2462,2246,2387,2513,10.1,-0.53,0.77,0.77,-0.53,10.1,-0.04,-0.02,-0.01,Nice!
677,2438,2249,2387,2489,10.09,-0.62,0.9,0.9,-0.62,10.09,0.13,-0.05,-0.02,Nice!
678,2443,2253,2393,2515,10.28,-0.57,0.81,0.81,-0.57,10.28,0.25,-0.12,0,Nice!
679,2419,2250,2375,2489,10.12,-0.29,1.33,1.33,-0.29,10.12,0.38,-0.08,-0.04,Nice!
680,2490,2250,2415,2485,10.21,0,1.02,1.02,0,10.21,0.61,-0.04,-0.03,Nice!
681,2441,2235,2384,2522,10.15,-0.09,1.11,1.11,-0.09,10.15,0.22,-0.23,0.09,Nice!
682,2450,0,2393,2500,10.11,-1.19,0.06,0.06,-1.19,10.11,0.07,0.02,0.22,Nice!
683,2461,0,2378,2523,10.04,-0.88,0.17,0.17,-0.88,10.04,-0.08,-0.04,-0.09,Nice!
